prcanid,rviswom,rvisman,repcan1,goppty,rideo,rproj,repft,aware,repwom,repman,voter
4,0,0,0.182800009846687,0.333333343267441,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
4,0,1,0.378100007772446,NA,NA,NA,NA,0.166666671633720,0,1,0
NA,0,0,0.170300006866455,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
7,0,1,0.37279999256134,1,0.166666671633720,0.0833333358168602,0.5,0,0,1,0
NA,0,0,0.154599994421005,0.166666671633720,NA,NA,NA,0,0,1,1
2,0,1,0.378100007772446,0.5,1,0.150000005960464,0.150000005960464,0,0,1,0
4,0,1,0.121399991214275,0.333333343267441,NA,NA,0.300000011920929,0,0,1,1
NA,0,0,NA,0.666666686534882,0.5,NA,NA,0.333333343267441,0,1,1
4,0,0,NA,0.5,0.5,0.150000005960464,0.300000011920929,0.166666671633720,0,1,0
4,0,1,0.180400013923645,0.666666686534882,0.5,0.100000001490116,0.200000002980232,0.666666686534882,0,1,0
5,0,1,0.189400002360344,0.833333313465118,0.833333313465118,0.416666656732559,0.5,0.666666686534882,0,1,0
2,0,0,NA,0.833333313465118,NA,NA,NA,0.166666671633720,0,1,0
4,0,1,0.141200006008148,0.5,0.833333313465118,NA,NA,0.5,0,1,0
5,0,0,NA,0.5,0.833333313465118,NA,NA,0.166666671633720,0,1,0
NA,0,0,NA,0.5,NA,NA,NA,0,0,1,0
2,0,0,NA,0.333333343267441,NA,NA,NA,0,0,1,1
NA,0,0,NA,0.833333313465118,0.833333313465118,NA,NA,0.666666686534882,0,1,1
NA,0,1,0.141200006008148,NA,NA,NA,NA,0.5,0,1,0
3,0,1,0.180400013923645,NA,0.5,0.300000011920929,0.600000023841858,0.166666671633720,0,1,0
5,0,1,0.121399991214275,0.833333313465118,0.333333343267441,NA,NA,0.5,0,1,1
4,0,1,0.191200003027916,0.666666686534882,0.5,0.25,0.5,0.666666686534882,0,1,1
NA,0,0,0.182800009846687,NA,NA,NA,0.850000023841858,0.5,0,1,0
NA,0,0,0.125599995255470,NA,NA,NA,NA,NA,0,1,0
6,0,0,0.257400006055832,0.833333313465118,NA,NA,0.850000023841858,0.333333343267441,0,1,0
3,0,1,0.249000012874603,0.5,0.5,0.300000011920929,0.600000023841858,0.333333343267441,0,1,0
NA,0,0,0.380499988794327,0.666666686534882,0.333333343267441,NA,NA,0.5,1,0,1
NA,0,0,0.207099989056587,0.5,NA,NA,NA,0,0,1,0
7,0,0,0.157499998807907,0.833333313465118,0.666666686534882,0.600000023841858,0.899999976158142,1,0,1,1
NA,0,0,0.191799998283386,0.166666671633720,0.5,NA,NA,0.666666686534882,0,1,0
5,0,1,0.143399998545647,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,1,0,1,1
NA,0,0,0.182800009846687,0.833333313465118,0.833333313465118,0.416666656732559,0.5,0.833333313465118,0,1,1
6,0,1,0.393100023269653,0.833333313465118,0.833333313465118,0.833333313465118,1,1,0,1,1
NA,0,0,0.125599995255470,NA,NA,NA,0.600000023841858,0,0,1,1
5,0,0,0.197200000286102,0.833333313465118,0.833333313465118,0.416666656732559,0.5,1,0,1,0
2,0,1,0.378100007772446,0.333333343267441,0.5,0.25,0.5,0,0,1,0
NA,0,0,0.125599995255470,0.333333343267441,1,0.5,0.5,0.166666671633720,0,1,0
NA,0,1,0.140799999237061,NA,NA,NA,NA,0,0,1,0
6,0,1,0.378100007772446,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.166666671633720,0,1,0
NA,0,1,0.266800016164780,0.5,NA,NA,0.5,0,0,1,0
NA,0,1,0.249000012874603,NA,NA,NA,0.5,NA,0,1,1
NA,0,0,NA,0.833333313465118,0.666666686534882,NA,NA,0.5,0,1,0
6,0,1,0.168500006198883,0.833333313465118,0,0,0.400000005960464,0.5,0,1,1
NA,0,0,0.189599990844727,0.5,NA,NA,NA,0.166666671633720,1,0,0
NA,0,0,0.155400007963181,0.666666686534882,0.333333343267441,0.283333361148834,0.850000023841858,0.833333313465118,0,1,1
4,0,0,0.12950000166893,0.833333313465118,0.5,NA,NA,0.333333343267441,0,1,1
4,0,0,0.12950000166893,0.5,0.5,0.25,0.5,0,0,1,0
NA,0,0,0.153999999165535,0.666666686534882,NA,NA,0.5,0.166666671633720,0,1,0
NA,0,0,0,0.5,NA,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.129299998283386,NA,NA,NA,NA,0.333333343267441,0,1,0
6,0,1,0.214599996805191,1,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,0
4,0,1,0.148299992084503,0.666666686534882,0.5,0.25,0.5,0.5,0,1,1
NA,0,0,0.153999999165535,0.666666686534882,0.5,0.25,0.5,NA,0,1,0
4,0,0,NA,0.833333313465118,NA,NA,0.5,0.5,0,1,0
4,0,0,0.0514999963343143,0.333333343267441,0.666666686534882,NA,NA,0.5,0,1,1
NA,0,1,0.159299999475479,NA,NA,NA,0,0.666666686534882,0,1,0
4,0,1,NA,0.5,0.5,0.425000011920929,0.850000023841858,0.5,0,1,0
NA,0,0,0.272300004959106,0.833333313465118,0.5,NA,NA,0.166666671633720,0,1,0
6,0,1,0.143399998545647,0.833333313465118,0.833333313465118,0.666666686534882,0.800000011920929,0.666666686534882,0,1,1
NA,0,0,0.12950000166893,1,NA,NA,NA,0.666666686534882,0,1,0
5,0,0,NA,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.5,0,1,0
4,0,0,NA,0.5,0.5,0.300000011920929,0.600000023841858,0.166666671633720,0,1,0
6,0,0,0.173299998044968,0.666666686534882,NA,NA,0.600000023841858,0.666666686534882,1,0,1
NA,0,1,0.249000012874603,0.666666686534882,0.833333313465118,0.416666656732559,0.5,0.5,0,1,1
4,0,0,0.153999999165535,0.833333313465118,0.833333313465118,0.333333343267441,0.400000005960464,0.833333313465118,0,1,0
NA,0,0,0.183899998664856,0.5,0.666666686534882,NA,NA,0.5,0,1,1
NA,0,0,NA,0.333333343267441,0.833333313465118,NA,NA,0.166666671633720,0,1,0
NA,0,0,NA,0.166666671633720,0.833333313465118,NA,NA,0.5,0,1,0
NA,0,0,0.153999999165535,NA,NA,NA,NA,0,0,1,0
6,0,0,0.451199978590012,0.833333313465118,0.666666686534882,NA,NA,0.5,0,1,0
4,0,0,0.153999999165535,0.833333313465118,0.5,NA,NA,0.333333343267441,0,1,1
6,1,0,0.248699992895126,0.833333313465118,0.5,0.0500000007450581,0.100000001490116,0.5,1,0,1
4,0,0,0.153999999165535,0.5,0.5,NA,NA,0,0,1,0
NA,0,0,0.32039999961853,0.666666686534882,NA,NA,NA,0.5,0,1,0
NA,0,1,0.258300006389618,NA,NA,NA,0.5,0.166666671633720,0,1,0
4,0,0,0.726200044155121,0.166666671633720,0.5,0.300000011920929,0.600000023841858,0,0,1,1
NA,0,1,0.258300006389618,0.666666686534882,0.5,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.32039999961853,0.833333313465118,0.166666671633720,NA,NA,0,0,1,1
6,0,0,0.154599994421005,0.833333313465118,0.666666686534882,0.300000011920929,0.449999988079071,0.166666671633720,0,1,1
6,0,1,0.159299999475479,0.833333313465118,0.833333313465118,0.708333313465118,0.850000023841858,0.5,0,1,1
NA,0,0,0.380499988794327,NA,NA,NA,NA,NA,1,0,0
NA,0,0,0.157499998807907,0.833333313465118,0.5,0.0750000029802322,0.150000005960464,0.5,0,1,0
6,0,0,0.257400006055832,0.833333313465118,0.833333313465118,0.833333313465118,1,0.5,0,1,1
NA,0,0,0.347900003194809,0.666666686534882,0.666666686534882,0.266666680574417,0.400000005960464,0.833333313465118,1,0,1
NA,0,0,0.235600009560585,NA,NA,NA,NA,0.166666671633720,0,1,1
NA,0,1,0.378100007772446,NA,NA,NA,0.5,0,0,1,0
3,0,0,0.257400006055832,0.666666686534882,0.333333343267441,0.133333340287209,0.400000005960464,0,0,1,0
NA,0,0,0.257400006055832,NA,NA,NA,0.5,0.166666671633720,0,1,0
6,0,1,0.313499987125397,0.833333313465118,0.5,0.425000011920929,0.850000023841858,0.333333343267441,0,1,1
NA,0,0,0.582199990749359,0.833333313465118,0.166666671633720,NA,NA,0.5,0,1,1
NA,0,0,0.266699969768524,NA,NA,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.266699969768524,0.833333313465118,0.5,NA,NA,0.5,0,1,1
4,0,0,0.188999995589256,0.666666686534882,0.333333343267441,0.166666671633720,0.5,0.5,0,1,0
5,0,0,0.188999995589256,0.666666686534882,0.5,0.25,0.5,0.833333313465118,0,1,0
NA,0,1,0.313499987125397,NA,NA,NA,0.5,0.166666671633720,0,1,1
NA,0,0,0.170300006866455,0.833333313465118,1,NA,NA,0.5,0,1,0
NA,0,0,0.218099996447563,1,0.666666686534882,0.300000011920929,0.449999988079071,1,0,1,0
6,0,0,0.218099996447563,0.666666686534882,0.833333313465118,0.583333313465118,0.699999988079071,0.833333313465118,0,1,1
5,0,1,0.214599996805191,0.666666686534882,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,0
NA,0,1,0.164200007915497,0.666666686534882,0.5,0.25,0.5,0.5,0,1,1
5,0,0,0.390099972486496,0.666666686534882,1,NA,NA,0,1,0,1
4,0,0,0.157499998807907,0.5,0.833333313465118,0.333333343267441,0.400000005960464,0.666666686534882,0,1,0
5,0,1,0.37279999256134,0.666666686534882,0.5,0.25,0.5,0.333333343267441,0,1,0
NA,0,1,0.351199984550476,0.833333313465118,0.333333343267441,0,0,NA,0,1,0
NA,0,0,0.181200012564659,0.666666686534882,0.666666686534882,NA,NA,0.5,0,1,0
NA,0,0,0.266699969768524,NA,NA,NA,NA,0.166666671633720,0,1,0
NA,0,1,NA,0.333333343267441,0.5,NA,NA,0,0,1,0
NA,0,0,0.125200003385544,0.666666686534882,0.5,0.150000005960464,0.300000011920929,0.666666686534882,0,1,1
NA,0,0,0.191799998283386,0.666666686534882,NA,NA,NA,0,0,1,1
5,0,0,0.125200003385544,0.666666686534882,0.5,0.25,0.5,0,0,1,0
NA,0,0,0.125200003385544,0.5,0.5,NA,NA,0.5,0,1,1
NA,0,0,0.125200003385544,NA,0.5,NA,NA,0,0,1,0
4,0,1,0.155200004577637,NA,0.166666671633720,0.166666671633720,1,0.666666686534882,0,1,0
5,0,1,NA,0.666666686534882,0.833333313465118,0.708333313465118,0.850000023841858,0.666666686534882,0,1,1
3,0,0,0.157499998807907,NA,0.5,0.425000011920929,0.850000023841858,0.666666686534882,0,1,1
6,0,1,0.155200004577637,0.833333313465118,1,0.850000023841858,0.850000023841858,0.833333313465118,0,1,1
6,0,1,0.147599995136261,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
NA,0,0,0.449299991130829,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,0
6,0,0,NA,0.833333313465118,0.333333343267441,0.166666671633720,0.5,0.833333313465118,0,1,1
NA,0,1,0.129299998283386,0.5,0.166666671633720,NA,NA,0,0,1,0
NA,0,1,0.204500004649162,0.333333343267441,0.5,0.425000011920929,0.850000023841858,0.833333313465118,0,1,1
4,0,1,0.189400002360344,NA,NA,NA,NA,0.666666686534882,0,1,1
NA,0,0,0.155400007963181,0.666666686534882,1,0.600000023841858,0.600000023841858,0.666666686534882,0,1,1
5,0,1,0.168500006198883,0.666666686534882,0.5,0.300000011920929,0.600000023841858,0.666666686534882,0,1,0
NA,0,1,0.378100007772446,NA,NA,NA,0.600000023841858,0.5,0,1,0
NA,0,0,0.153999999165535,1,0.833333313465118,0,0,0.833333313465118,1,0,1
6,0,1,0.235099986195564,0.833333313465118,0.5,0.0750000029802322,0.150000005960464,1,0,1,1
NA,0,0,0.27810001373291,0.166666671633720,0.833333313465118,0.416666656732559,0.5,0.333333343267441,0,1,0
6,0,1,0.378100007772446,NA,0.5,0.300000011920929,0.600000023841858,0.5,0,1,0
6,0,0,0.148999989032745,0.833333313465118,0.833333313465118,0.833333313465118,1,0.833333313465118,0,1,1
NA,0,0,0.125599995255470,0.166666671633720,NA,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.125599995255470,0.5,0.5,NA,NA,0.333333343267441,0,1,0
2,0,0,0.125599995255470,0.166666671633720,0.666666686534882,NA,NA,0.5,0,1,1
5,0,1,0.205699995160103,0.833333313465118,0.5,0.150000005960464,0.300000011920929,0.666666686534882,0,1,1
NA,0,0,0.12950000166893,0.666666686534882,0.333333343267441,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.153999999165535,NA,NA,NA,NA,0,0,1,0
NA,0,0,0.343699991703033,1,0.833333313465118,NA,NA,0.833333313465118,0,1,1
5,0,0,0.188999995589256,0.833333313465118,0.833333313465118,0.833333313465118,1,0.833333313465118,0,1,1
NA,0,0,0.186700001358986,0.333333343267441,NA,NA,NA,0.5,0,1,0
6,0,1,0.182199999690056,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.5,0,1,1
NA,1,0,0.195499986410141,NA,0.333333343267441,0.166666671633720,0.5,0.166666671633720,1,0,0
4,0,0,NA,0.166666671633720,0.833333313465118,NA,NA,0.333333343267441,0,1,0
6,0,0,NA,0.833333313465118,0.5,0.425000011920929,0.850000023841858,0.666666686534882,0,1,0
6,0,0,NA,0.833333313465118,0.333333343267441,0.166666671633720,0.5,0.666666686534882,0,1,1
5,0,0,0.18860000371933,0.833333313465118,0.833333313465118,0.333333343267441,0.400000005960464,0.666666686534882,0,1,1
6,0,1,0.216399997472763,0.833333313465118,0.833333313465118,0.708333313465118,0.850000023841858,0.833333313465118,0,1,1
NA,0,1,0.51010000705719,0.833333313465118,0.833333313465118,0.416666656732559,0.5,0.666666686534882,0,1,1
6,0,0,0.153999999165535,0.5,0.166666671633720,0.0833333358168602,0.5,0.666666686534882,1,0,1
7,0,1,0.129299998283386,0.5,0.166666671633720,0,0,0.333333343267441,0,1,1
NA,0,0,0.181200012564659,0.5,NA,NA,NA,0.666666686534882,0,1,1
4,0,1,0.351199984550476,0.5,0.833333313465118,0.416666656732559,0.5,0.666666686534882,0,1,1
NA,0,0,0.60510003566742,0.666666686534882,0.5,NA,NA,0.5,0,1,1
NA,0,0,0.202800005674362,NA,NA,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.0514999963343143,NA,NA,NA,NA,0.166666671633720,0,1,0
6,0,1,0.266800016164780,0.666666686534882,0.833333313465118,0.833333313465118,1,0.5,0,1,0
4,0,0,0.153999999165535,0.5,NA,NA,0.600000023841858,0.666666686534882,0,1,1
5,0,0,0.203799992799759,NA,0.5,0.425000011920929,0.850000023841858,0.666666686534882,0,1,1
6,0,0,0.202800005674362,1,NA,NA,NA,0.333333343267441,0,1,0
4,0,0,0.153999999165535,0.666666686534882,NA,NA,NA,0.333333343267441,0,1,0
4,0,1,0.155200004577637,NA,NA,NA,0.5,0,0,1,0
3,0,1,0.155200004577637,0.666666686534882,0.166666671633720,0.0833333358168602,0.5,0.333333343267441,0,1,0
NA,0,0,0.214200004935265,0.5,NA,NA,0.699999988079071,0.5,0,1,0
NA,0,1,0.141200006008148,0.666666686534882,0.5,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.239700019359589,0.833333313465118,0.166666671633720,NA,NA,0.5,0,1,0
4,0,1,0.121399991214275,1,0.5,0.300000011920929,0.600000023841858,0.5,0,1,0
2,1,0,0.248699992895126,0.166666671633720,0.333333343267441,0.166666671633720,0.5,0.5,1,0,0
4,0,1,0.198600009083748,0.833333313465118,0.166666671633720,0.100000008940697,0.600000023841858,0.166666671633720,0,1,0
3,0,0,0.726200044155121,0.666666686534882,0.5,0.25,0.5,0,0,1,0
4,0,0,0.157499998807907,0.5,NA,NA,0.5,0.333333343267441,0,1,0
7,0,1,0.275700002908707,NA,NA,NA,1,0.5,0,1,0
5,0,0,0.362400025129318,0.833333313465118,1,NA,NA,0,0,1,0
5,0,0,0.362400025129318,0.333333343267441,NA,NA,NA,0.333333343267441,0,1,0
5,0,0,0.362400025129318,0.666666686534882,0.5,0.349999994039536,0.699999988079071,0.666666686534882,0,1,1
5,0,1,0.164300009608269,0.666666686534882,0,0,0.400000005960464,0.833333313465118,0,1,0
NA,0,1,0.148299992084503,0.166666671633720,0.666666686534882,0.466666668653488,0.699999988079071,0,0,1,0
7,0,1,0.164300009608269,0.833333313465118,1,1,1,0.833333313465118,0,1,1
NA,0,0,0.202900007367134,NA,NA,NA,NA,0,0,1,0
NA,0,1,0.148299992084503,NA,0.5,NA,NA,0.5,0,1,1
NA,0,1,0.148299992084503,0.666666686534882,0.5,0.25,0.5,0.5,0,1,1
NA,0,1,0.148299992084503,NA,0.5,NA,NA,0.5,0,1,1
NA,0,0,0.527799963951111,0.833333313465118,0.833333313465118,NA,NA,0.833333313465118,0,1,0
NA,0,0,0.449299991130829,NA,0.5,NA,NA,0.333333343267441,0,1,0
NA,0,1,0.129299998283386,1,0.166666671633720,0.0833333358168602,0.5,0.666666686534882,0,1,0
NA,0,0,0.0514999963343143,0.833333313465118,0.5,NA,NA,0.666666686534882,0,1,0
4,0,1,0.275700002908707,NA,0.333333343267441,0.133333340287209,0.400000005960464,0.5,0,1,0
NA,0,1,0.155200004577637,NA,NA,NA,0.5,0.166666671633720,0,1,1
NA,0,1,0.155200004577637,0.666666686534882,0.5,0.165000006556511,0.330000013113022,0.5,0,1,1
NA,0,0,0.202299997210503,0.666666686534882,0.666666686534882,NA,NA,0.5,0,1,0
4,0,1,0.160799995064735,0.333333343267441,0.833333313465118,0.583333313465118,0.699999988079071,0.333333343267441,0,1,0
NA,0,0,0.155400007963181,0.333333343267441,NA,NA,NA,0.166666671633720,0,1,0
NA,0,0,0.155400007963181,0.666666686534882,0,NA,NA,0.5,0,1,0
NA,0,0,0.102000005543232,0.833333313465118,0,NA,NA,0.666666686534882,0,1,0
5,0,0,0.102000005543232,0.666666686534882,0.833333313465118,0.5,0.600000023841858,0.666666686534882,0,1,1
NA,0,0,0.102000005543232,0.666666686534882,0.666666686534882,NA,NA,0,0,1,1
NA,0,0,0.155400007963181,0.666666686534882,0.5,NA,NA,NA,0,1,0
6,0,0,0.170300006866455,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,1
6,0,1,0.155200004577637,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
NA,0,0,0.181200012564659,0.833333313465118,0.833333313465118,NA,NA,NA,0,1,1
6,0,1,0.129299998283386,0.833333313465118,0.833333313465118,0.5,0.600000023841858,0.833333313465118,0,1,1
6,0,1,0.258300006389618,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
5,0,1,0.258300006389618,0.333333343267441,0.5,0.349999994039536,0.699999988079071,0.666666686534882,0,1,1
4,0,0,0.155400007963181,0.833333313465118,0.833333313465118,0.333333343267441,0.400000005960464,0.5,0,1,0
NA,0,1,0.313499987125397,0.333333343267441,NA,NA,0.600000023841858,0.333333343267441,0,1,0
NA,0,0,0.362400025129318,0.666666686534882,NA,NA,0.150000005960464,0.5,0,1,0
NA,0,0,0.189699992537498,0.833333313465118,0.5,0,0,0.5,0,1,1
NA,0,0,0.18860000371933,NA,NA,NA,0.5,0,0,1,0
NA,0,0,0.12950000166893,0.5,0.333333343267441,NA,NA,0.333333343267441,0,1,1
5,0,0,0.188999995589256,0.833333313465118,0.833333313465118,0.625,0.75,0.666666686534882,0,1,0
4,0,1,NA,0.5,0.5,0.300000011920929,0.600000023841858,0.5,0,1,1
6,0,0,0.515900015830994,0.666666686534882,0.833333313465118,0.333333343267441,0.400000005960464,0.666666686534882,1,0,1
NA,0,1,0.159699991345406,0.666666686534882,0.833333313465118,0.416666656732559,0.5,0.666666686534882,0,1,1
NA,0,0,NA,0.666666686534882,0.333333343267441,NA,NA,0.666666686534882,0,1,1
NA,0,1,NA,NA,0.5,0,0,0.666666686534882,0,1,1
NA,0,1,0.140599995851517,0.833333313465118,0.5,0.25,0.5,0.666666686534882,0,1,1
2,0,0,0.173299998044968,0.666666686534882,0.5,0.375,0.75,0.666666686534882,1,0,1
4,0,1,NA,0.5,NA,NA,0.5,0.166666671633720,0,1,0
4,0,0,NA,0.5,0.666666686534882,NA,NA,0.5,0,1,1
4,0,0,0.173299998044968,0.333333343267441,0.333333343267441,0.133333340287209,0.400000005960464,0.666666686534882,1,0,1
NA,0,0,0.512400031089783,0.666666686534882,0.333333343267441,0.166666671633720,0.5,0.333333343267441,1,0,0
NA,0,0,0.18860000371933,NA,NA,NA,0.5,0,0,1,0
6,0,1,0.393100023269653,0.833333313465118,0.833333313465118,NA,NA,1,0,1,1
NA,0,1,0.213400006294250,0.5,0.833333313465118,NA,NA,0.333333343267441,0,1,1
NA,0,0,0.155400007963181,0.666666686534882,NA,NA,0.5,0.5,0,1,0
6,0,0,0.155400007963181,0.833333313465118,0.5,0.25,0.5,0.666666686534882,0,1,1
4,0,0,NA,0.833333313465118,0.833333313465118,0.583333313465118,0.699999988079071,0.166666671633720,0,1,1
1,0,0,0.165499985218048,NA,0.5,0.200000002980232,0.400000005960464,0.166666671633720,0,1,0
4,0,0,0.165499985218048,0.666666686534882,0.166666671633720,0.0833333358168602,0.5,1,0,1,0
NA,0,0,0.165499985218048,0.666666686534882,0.5,0.25,0.5,0,0,1,0
5,0,0,0.165499985218048,0.833333313465118,0.833333313465118,0.5,0.600000023841858,0.5,0,1,1
NA,0,0,NA,NA,NA,NA,NA,0.166666671633720,0,1,1
NA,0,0,0.32039999961853,NA,NA,NA,NA,0.166666671633720,0,1,1
NA,0,0,0.0514999963343143,0.666666686534882,0.666666686534882,NA,NA,0,0,1,0
3,0,0,NA,0.166666671633720,NA,NA,0.600000023841858,0,0,1,0
NA,0,0,NA,0.833333313465118,NA,NA,NA,0,0,1,0
5,0,1,0.258300006389618,0.5,NA,NA,1,0.166666671633720,0,1,0
NA,0,1,0.258300006389618,NA,0.5,0.300000011920929,0.600000023841858,0,0,1,0
5,0,1,0.258300006389618,0.5,NA,NA,0.600000023841858,0,0,1,0
NA,0,1,0.258300006389618,NA,NA,NA,0.600000023841858,NA,0,1,1
2,0,1,0.258300006389618,0.5,NA,NA,0.300000011920929,0.5,0,1,1
NA,0,0,0.12950000166893,0.5,0.5,NA,NA,0.5,0,1,1
2,0,1,0.258300006389618,0.833333313465118,0.666666686534882,0.666666686534882,1,0.5,0,1,1
6,0,0,0.153999999165535,0.833333313465118,0.5,0.25,0.5,0.5,0,1,0
4,0,0,0.633899986743927,NA,0.833333313465118,0.333333343267441,0.400000005960464,0.666666686534882,0,1,0
5,0,1,0.182199999690056,0.166666671633720,NA,NA,NA,0,0,1,0
6,0,1,0.191200003027916,0.666666686534882,0.833333313465118,0.833333313465118,1,0.666666686534882,0,1,0
NA,0,1,0.258300006389618,0.333333343267441,NA,NA,0.699999988079071,0.333333343267441,0,1,0
4,0,1,0.258300006389618,0.5,0.5,0.349999994039536,0.699999988079071,0,0,1,0
4,0,1,0.258300006389618,0.333333343267441,NA,NA,0.699999988079071,0.166666671633720,0,1,0
4,0,0,0.341300010681152,0.333333343267441,NA,NA,0.5,0.666666686534882,0,1,1
NA,0,1,0.160799995064735,NA,0.5,0.349999994039536,0.699999988079071,0.5,0,1,1
NA,0,0,0.0335999950766563,0.5,0.5,NA,NA,0.833333313465118,0,1,1
NA,0,1,0.378100007772446,0.5,NA,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.378100007772446,0,0.833333313465118,NA,NA,0.5,0,1,0
6,0,0,0.153999999165535,0.166666671633720,0.666666686534882,NA,NA,1,0,1,0
4,0,0,0.343699991703033,0.666666686534882,NA,NA,0.400000005960464,0,0,1,0
NA,0,1,0.155200004577637,1,0.833333313465118,NA,NA,0.5,0,1,0
NA,0,0,NA,0.333333343267441,0.5,NA,NA,0.833333313465118,0,1,1
NA,0,0,0.257400006055832,NA,NA,NA,0.699999988079071,NA,0,1,1
5,0,0,0.185499995946884,0.333333343267441,0.5,NA,NA,0.333333343267441,0,1,0
5,0,1,0.189400002360344,0.333333343267441,NA,NA,0.5,0.5,0,1,1
5,0,1,0.155200004577637,0.833333313465118,0.833333313465118,0.583333313465118,0.699999988079071,0.833333313465118,0,1,1
NA,0,0,0.18860000371933,0.5,0.833333313465118,NA,NA,0.666666686534882,0,1,1
5,0,1,0.155200004577637,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,0
NA,0,0,0.419199973344803,NA,NA,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.152400001883507,1,0.833333313465118,NA,NA,0,0,1,0
4,0,1,NA,0.5,NA,NA,NA,0.5,0,1,1
NA,0,0,NA,0.5,0.5,NA,NA,0.666666686534882,0,1,0
5,0,1,0.258300006389618,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
NA,0,1,0.147599995136261,0.833333313465118,0.666666686534882,NA,NA,0.333333343267441,0,1,0
4,0,0,0.112800009548664,0.666666686534882,NA,NA,0.699999988079071,0.5,1,0,1
NA,0,1,0.363499999046326,NA,0.5,0.25,0.5,0.5,0,1,0
NA,0,0,NA,NA,NA,NA,NA,NA,0,1,0
NA,0,0,NA,NA,NA,NA,NA,NA,0,1,0
6,0,1,0.433300018310547,0.833333313465118,0.833333313465118,0.25,0.300000011920929,0.5,0,1,1
5,0,1,0.433300018310547,0.5,NA,NA,0.150000005960464,0.666666686534882,0,1,1
NA,0,0,0.4341000020504,NA,0.5,0.25,0.5,0.5,0,1,1
6,0,0,0.203799992799759,NA,0.666666686534882,0.333333343267441,0.5,0.166666671633720,0,1,0
NA,0,0,0.726200044155121,NA,NA,NA,0,0,0,1,0
5,0,1,0.239700019359589,0.833333313465118,0.333333343267441,0.233333334326744,0.699999988079071,0.5,0,1,0
NA,0,0,0.341300010681152,0.666666686534882,0.5,0.224999994039536,0.449999988079071,0.5,0,1,0
NA,0,0,0.197200000286102,0.833333313465118,0.5,NA,NA,0.833333313465118,0,1,1
5,0,0,0.188999995589256,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,1
NA,0,1,0.433300018310547,0.5,0.166666671633720,NA,NA,NA,0,1,0
NA,0,0,0.170300006866455,0.666666686534882,0.833333313465118,0.416666656732559,0.5,0.5,0,1,1
NA,0,0,0.202900007367134,0.5,0.5,NA,NA,0.666666686534882,0,1,0
7,0,0,0.170300006866455,0.666666686534882,0.833333313465118,0.416666656732559,0.5,0.666666686534882,0,1,1
7,0,0,NA,0.833333313465118,0.5,NA,NA,0.833333313465118,0,1,1
NA,0,0,NA,0.666666686534882,0.5,NA,NA,0.166666671633720,0,1,1
4,0,1,0.082299992442131,0.666666686534882,0.666666686534882,0.266666680574417,0.400000005960464,0.833333313465118,0,1,1
7,0,1,0.207099989056587,1,0,0,0,0.666666686534882,0,1,1
3,0,0,NA,0.666666686534882,0,0,0.5,0.833333313465118,0,1,0
6,0,0,NA,0.833333313465118,0,0,0.5,0.833333313465118,0,1,1
5,0,0,NA,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
NA,0,0,0.364300012588501,NA,0.666666686534882,NA,NA,0.333333343267441,0,1,0
4,0,0,0.364300012588501,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,0,0,0.364300012588501,0.5,0.666666686534882,NA,NA,0.666666686534882,0,1,1
4,0,1,0.156200006604195,0.666666686534882,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
5,0,1,0.156200006604195,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
6,0,0,0.176699995994568,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
